tab_venda_id_venda;tab_venda_id_vendastatus;tab_venda_id_entidade;tab_venda_id_colaborador;tab_venda_id_caixa;tab_venda_data;tab_venda_frete;tab_venda_valor_servico;tab_venda_obs;tab_venda_mesa;tab_venda_versao
1172;5;121;2;38;"2025-02-06 17:33:54";0.00;0.00;;;0
1173;5;377;2;;"2025-02-06 17:38:55";0.00;0.00;;;0
1174;5;76;2;;"2025-02-06 17:47:40";0.00;0.00;;;0
1175;5;357;2;;"2025-02-06 18:02:54";0.00;0.00;;;0
1176;5;194;2;;"2025-02-06 18:05:16";0.00;0.00;;;0
1177;5;121;2;38;"2025-02-06 18:54:45";0.00;0.00;;;0
1178;5;366;2;;"2025-02-06 19:02:16";0.00;0.00;;;0
1179;5;121;2;38;"2025-02-06 19:22:27";0.00;0.00;;;0
1180;1;;2;;"2025-02-06 19:34:45";0.00;0.00;;;0
1181;5;138;2;;"2025-02-06 19:38:39";0.00;0.00;;;0
1182;5;6;2;;"2025-02-06 20:18:54";0.00;0.00;;;0
1183;5;2;2;;"2025-02-06 20:19:36";0.00;0.00;;;0
1184;5;379;2;;"2025-02-07 09:24:36";0.00;0.00;;;0
1185;5;366;2;;"2025-02-07 09:48:36";0.00;0.00;;;0
1186;5;60;2;39;"2025-02-07 10:28:13";0.00;0.00;;;0
1187;5;380;2;;"2025-02-07 10:42:44";0.00;0.00;;;0
1188;5;381;2;;"2025-02-07 10:54:23";0.00;0.00;;;0
1189;5;382;2;;"2025-02-07 11:05:44";0.00;0.00;;;0
1190;5;383;2;;"2025-02-07 11:10:12";0.00;0.00;;;0
1191;5;384;2;;"2025-02-07 11:41:13";0.00;0.00;;;0
1192;5;42;2;39;"2025-02-07 11:44:27";0.00;0.00;;;0
1193;5;116;2;;"2025-02-07 11:45:27";0.00;0.00;;;0
1194;5;30;2;;"2025-02-07 11:47:47";0.00;0.00;;;0
1195;5;223;2;;"2025-02-07 11:48:22";0.00;0.00;;;0
1196;5;114;2;;"2025-02-07 11:53:50";0.00;0.00;;;0
1197;6;369;2;39;"2025-02-07 11:54:56";0.00;0.00;;;0
1198;5;25;2;;"2025-02-07 12:01:37";0.00;0.00;;;0
1199;5;158;2;;"2025-02-07 12:03:56";0.00;0.00;;;0
1200;5;110;2;;"2025-02-07 12:08:35";0.00;0.00;;;0
1201;5;31;2;;"2025-02-07 12:10:55";0.00;0.00;;;0
1202;5;378;2;;"2025-02-07 12:20:29";0.00;0.00;;;0
1203;5;386;2;;"2025-02-07 12:22:32";0.00;0.00;;;0
1204;5;121;2;39;"2025-02-07 12:34:57";0.00;0.00;;;0
1205;6;387;2;39;"2025-02-07 13:02:50";0.00;0.00;;;0
1206;5;374;2;;"2025-02-07 13:31:07";0.00;0.00;;;0
1207;6;374;2;39;"2025-02-07 13:32:04";0.00;0.00;;;0
1208;5;121;2;39;"2025-02-07 13:39:55";0.00;0.00;;;0
1209;5;19;2;;"2025-02-07 14:00:17";0.00;0.00;;;0
1210;5;138;2;;"2025-02-07 14:17:49";0.00;0.00;;;0
1211;5;387;170;;"2025-02-07 15:01:21";0.00;0.00;;;0
1212;6;383;170;39;"2025-02-07 15:37:21";0.00;0.00;;;0
1213;5;383;170;;"2025-02-07 15:38:21";0.00;0.00;;;0
1214;5;316;170;;"2025-02-07 15:50:01";0.00;0.00;;;0
1215;5;76;170;;"2025-02-07 16:19:56";0.00;0.00;;;0
1216;5;75;170;;"2025-02-07 16:21:08";0.00;0.00;;;0
1217;5;389;170;;"2025-02-07 16:34:53";0.00;0.00;;;0
1218;5;56;170;39;"2025-02-07 16:43:38";0.00;0.00;;;0
1219;5;225;170;;"2025-02-07 16:55:22";0.00;0.00;;;0
1220;5;19;170;;"2025-02-07 17:07:31";0.00;0.00;;;0
1221;1;;2;;"2025-02-07 17:32:23";0.00;0.00;;;0
1222;6;390;170;39;"2025-02-07 17:33:00";0.00;0.00;;;0
1223;6;138;170;39;"2025-02-07 17:37:56";0.00;0.00;;;0
1224;5;138;170;;"2025-02-07 17:40:31";0.00;0.00;;;0
1225;5;390;170;;"2025-02-07 17:47:21";0.00;0.00;;;0
1226;5;138;170;;"2025-02-07 18:52:32";0.00;0.00;;;0
1227;6;388;170;40;"2025-02-08 08:05:01";0.00;0.00;;;0
1228;5;388;170;;"2025-02-08 08:05:24";0.00;0.00;;;0
1229;5;385;2;;"2025-02-08 08:09:37";0.00;0.00;;;0
1230;1;;2;;"2025-02-08 08:09:50";0.00;0.00;;;0
1231;5;24;2;;"2025-02-08 08:15:40";0.00;0.00;;;0
1232;5;41;2;40;"2025-02-08 08:17:52";0.00;0.00;;;0
1233;1;;2;;"2025-02-08 09:14:25";0.00;0.00;;;0
1234;5;391;2;;"2025-02-08 09:37:48";0.00;0.00;;;0
1235;1;;2;;"2025-02-08 09:41:46";0.00;0.00;;;0
1236;5;393;2;;"2025-02-08 09:51:52";0.00;0.00;;;0
1237;5;394;2;;"2025-02-08 09:53:21";0.00;0.00;;;0
1238;5;395;2;;"2025-02-08 09:57:04";0.00;0.00;;;0
1239;6;395;2;40;"2025-02-08 09:57:48";0.00;0.00;;;0
1240;5;396;2;;"2025-02-08 10:27:59";0.00;0.00;;;0
1241;5;397;2;;"2025-02-08 10:52:55";0.00;0.00;;;0
1242;5;398;2;;"2025-02-08 11:36:29";0.00;0.00;;;0
1243;5;19;2;;"2025-02-08 12:01:50";0.00;0.00;;;0
1244;5;42;2;40;"2025-02-08 12:05:59";0.00;0.00;;;0
1245;5;229;2;;"2025-02-08 12:07:09";0.00;0.00;;;0
1246;5;302;2;;"2025-02-08 12:07:44";0.00;0.00;;;0
1247;5;72;2;;"2025-02-08 12:09:45";0.00;0.00;;;0
1248;5;304;2;;"2025-02-08 12:24:23";0.00;0.00;;;0
1249;5;24;2;40;"2025-02-08 12:31:26";0.00;0.00;;;0
1250;5;25;2;;"2025-02-08 12:31:44";0.00;0.00;;;0
1251;5;31;2;40;"2025-02-08 12:33:18";0.00;0.00;;;0
1252;5;30;2;;"2025-02-08 12:34:20";0.00;0.00;;;0
1253;5;143;2;;"2025-02-08 12:36:22";0.00;0.00;;;0
1254;5;304;2;;"2025-02-08 12:43:45";0.00;0.00;;;0
1255;5;121;2;40;"2025-02-08 12:44:55";0.00;0.00;;;0
1256;5;138;2;;"2025-02-08 12:47:25";0.00;0.00;;;0
1257;1;;2;;"2025-02-08 12:50:00";0.00;0.00;;;0
1258;5;157;2;;"2025-02-08 12:56:09";0.00;0.00;;;0
1259;5;138;2;;"2025-02-08 13:04:09";0.00;0.00;;;0
1260;5;400;2;;"2025-02-08 13:09:10";0.00;0.00;;;0
1261;5;399;2;;"2025-02-08 13:21:54";0.00;0.00;;;0
1262;6;399;2;40;"2025-02-08 13:23:18";0.00;0.00;;;0
1263;5;401;2;;"2025-02-08 13:46:57";0.00;0.00;;;0
1264;5;402;2;;"2025-02-08 14:17:07";0.00;0.00;;;0
1265;5;121;2;40;"2025-02-08 14:55:21";0.00;0.00;;;0
1266;2;;2;40;"2025-02-08 15:12:40";0.00;0.00;;;0
1267;1;;2;;"2025-02-08 15:13:17";0.00;0.00;;;0
1268;5;403;2;;"2025-02-08 16:20:23";0.00;0.00;;;0
1269;5;404;2;;"2025-02-08 16:37:19";0.00;0.00;;;0
1270;1;;2;;"2025-02-08 16:40:45";0.00;0.00;;;0
1271;5;405;2;;"2025-02-08 16:43:46";0.00;0.00;;;0
1272;5;406;2;;"2025-02-08 16:45:59";0.00;0.00;;;0
1273;5;137;2;40;"2025-02-08 17:10:37";0.00;0.00;;;0
1274;5;407;2;;"2025-02-08 17:36:36";0.00;0.00;;;0
1275;5;56;2;40;"2025-02-08 18:46:57";0.00;0.00;;;0
1276;5;157;2;;"2025-02-09 09:10:31";0.00;0.00;;;0
1277;2;;2;41;"2025-02-09 09:50:01";0.00;0.00;;;0
1278;1;;2;;"2025-02-09 09:50:52";0.00;0.00;;;0
1279;5;408;1;41;"2025-02-09 09:56:56";0.00;0.00;;;0
1280;1;;2;;"2025-02-09 10:02:14";0.00;0.00;;;0
1281;5;121;2;41;"2025-02-09 10:03:35";0.00;0.00;;;0
1282;1;;2;;"2025-02-09 10:24:04";0.00;0.00;;;0
1283;5;56;2;;"2025-02-09 10:41:45";0.00;0.00;;;0
1284;5;409;2;;"2025-02-09 10:43:04";0.00;0.00;;;0
1285;5;121;2;41;"2025-02-09 10:47:51";0.00;0.00;;;0
1286;1;;2;;"2025-02-09 10:58:46";0.00;0.00;;;0
1287;1;;2;;"2025-02-09 10:58:56";0.00;0.00;;;0
1288;1;;2;;"2025-02-09 11:21:56";0.00;0.00;;;0
1289;1;;2;;"2025-02-09 11:29:42";0.00;0.00;;;0
1290;5;410;2;;"2025-02-09 11:32:17";0.00;0.00;;;0
1291;5;411;2;;"2025-02-09 11:33:32";0.00;0.00;;;0
1292;1;;2;;"2025-02-09 11:40:35";0.00;0.00;;;0
1293;5;31;2;41;"2025-02-09 11:41:23";0.00;0.00;;;0
1294;5;121;2;41;"2025-02-09 11:44:54";0.00;0.00;;;0
1295;5;412;2;;"2025-02-09 11:57:10";0.00;0.00;;;0
1296;6;413;2;41;"2025-02-09 12:08:27";0.00;0.00;;;0
1297;5;414;2;;"2025-02-09 12:10:17";0.00;0.00;;;0
1298;5;121;2;41;"2025-02-09 12:21:54";0.00;0.00;;;0
1299;5;248;2;;"2025-02-09 12:53:00";0.00;0.00;;;0
1300;1;;2;;"2025-02-09 13:09:22";0.00;0.00;;;0
1301;5;270;2;;"2025-02-09 13:20:53";0.00;0.00;;;0
1302;5;121;2;41;"2025-02-09 13:26:24";0.00;0.00;;;0
1303;5;19;2;;"2025-02-09 13:26:43";0.00;0.00;;;0
1304;6;157;2;41;"2025-02-09 14:00:06";0.00;0.00;;;0
1305;5;157;2;;"2025-02-09 14:06:10";0.00;0.00;;;0
1306;5;121;2;;"2025-02-09 14:33:44";0.00;0.00;;;0
1307;5;2;2;;"2025-02-09 14:36:33";0.00;0.00;;;0
1308;5;25;2;;"2025-02-10 11:17:04";0.00;0.00;;;0
1309;5;24;2;42;"2025-02-10 11:20:24";0.00;0.00;;;0
1310;5;42;2;42;"2025-02-10 11:51:43";0.00;0.00;;;0
1311;5;40;2;;"2025-02-10 11:52:42";0.00;0.00;;;0
1312;5;71;2;;"2025-02-10 11:55:07";0.00;0.00;;;0
1313;5;30;2;;"2025-02-10 11:55:33";0.00;0.00;;;0
1314;5;33;2;42;"2025-02-10 11:55:51";0.00;0.00;;;0
1315;5;44;2;;"2025-02-10 11:56:15";0.00;0.00;;;0
1316;5;19;2;;"2025-02-10 12:47:55";0.00;0.00;;;0
1317;5;157;2;;"2025-02-10 13:02:25";0.00;0.00;;;0
1318;5;56;2;42;"2025-02-10 13:03:32";0.00;0.00;;;0
1319;5;2;2;;"2025-02-10 13:45:50";0.00;0.00;;;0
1320;5;415;2;;"2025-02-10 13:49:45";0.00;0.00;;;0
1321;5;416;170;;"2025-02-10 14:34:32";0.00;0.00;;;0
1322;5;417;170;;"2025-02-10 16:03:00";0.00;0.00;;;0
1323;5;121;170;42;"2025-02-10 16:28:32";0.00;0.00;;;0
1324;5;418;170;;"2025-02-10 16:33:45";0.00;0.00;;;0
1325;6;76;170;43;"2025-02-10 17:10:33";0.00;0.00;;;0
1326;5;75;170;;"2025-02-10 17:13:11";0.00;0.00;;;0
1327;5;121;170;42;"2025-02-10 17:47:34";0.00;0.00;;;0
1328;5;420;170;;"2025-02-10 18:16:17";0.00;0.00;;;0
1329;5;121;170;42;"2025-02-10 18:19:27";0.00;0.00;;;0
1330;5;121;170;42;"2025-02-10 18:44:59";0.00;0.00;;;0
1331;5;157;170;;"2025-02-10 19:05:39";0.00;0.00;;;0
1332;5;421;170;;"2025-02-10 19:11:31";0.00;0.00;;;0
1333;5;138;170;;"2025-02-10 19:34:23";0.00;0.00;;;0
1334;5;422;170;;"2025-02-10 19:42:19";0.00;0.00;;;0
1335;6;41;170;43;"2025-02-11 08:15:16";0.00;0.00;;;0
1336;5;121;170;43;"2025-02-11 08:22:21";0.00;0.00;;;0
1337;5;407;170;;"2025-02-11 08:25:32";0.00;0.00;;;0
1338;5;195;170;;"2025-02-11 08:34:35";0.00;0.00;;;0
1339;5;60;2;43;"2025-02-11 08:53:19";0.00;0.00;;;0
1340;6;109;2;43;"2025-02-11 09:05:14";0.00;0.00;;;0
1341;5;109;2;;"2025-02-11 09:52:17";0.00;0.00;;;0
1342;5;423;2;;"2025-02-11 10:20:04";0.00;0.00;;;0
1343;5;424;2;;"2025-02-11 10:20:31";0.00;0.00;;;0
1344;5;31;2;;"2025-02-11 11:02:39";0.00;0.00;;;0
1345;1;;2;;"2025-02-11 11:07:40";0.00;0.00;;;0
1346;6;409;2;43;"2025-02-11 11:09:41";0.00;0.00;;;0
1347;5;409;2;;"2025-02-11 11:10:13";0.00;0.00;;;0
1348;5;31;2;43;"2025-02-11 11:20:56";0.00;0.00;;;0
1349;5;425;2;;"2025-02-11 11:49:32";0.00;0.00;;;0
1350;5;426;2;;"2025-02-11 12:31:08";0.00;0.00;;;0
1351;5;419;2;;"2025-02-11 12:44:30";0.00;0.00;;;0
1352;5;427;2;;"2025-02-11 12:51:53";0.00;0.00;;;0
1353;5;30;2;;"2025-02-11 12:53:42";0.00;0.00;;;0
1354;1;;2;;"2025-02-11 13:43:46";0.00;0.00;;;0
1355;5;158;2;;"2025-02-11 14:32:34";0.00;0.00;;;0
1356;5;158;2;43;"2025-02-11 14:33:55";0.00;0.00;;;0
1357;5;31;2;43;"2025-02-11 14:40:43";0.00;0.00;;;0
1358;5;30;2;;"2025-02-11 14:49:53";0.00;0.00;;;0
1359;5;198;2;;"2025-02-11 15:03:12";0.00;0.00;;;0
1360;6;428;2;43;"2025-02-11 15:44:00";0.00;0.00;;;0
1361;5;137;2;43;"2025-02-11 15:56:55";0.00;0.00;"pedido foi do dia : 10/02/25 vitor esqueceu de registrar";;0
1362;5;428;2;;"2025-02-11 16:49:31";0.00;0.00;;;0
1363;5;430;2;;"2025-02-11 16:52:03";0.00;0.00;;;0
1364;5;24;2;;"2025-02-11 17:03:13";0.00;0.00;;;0
1365;5;76;2;;"2025-02-11 17:12:03";0.00;0.00;;;0
1366;6;431;2;43;"2025-02-11 18:01:23";0.00;0.00;;;0
1367;5;121;2;43;"2025-02-11 18:28:59";0.00;0.00;;;0
1368;5;76;2;;"2025-02-11 18:32:06";0.00;0.00;;;0
1369;6;76;2;43;"2025-02-11 18:45:40";0.00;0.00;;;0
1370;5;30;2;;"2025-02-11 18:46:44";0.00;0.00;;;0
1371;5;138;2;;"2025-02-11 19:17:15";0.00;0.00;;;0
1372;1;;2;;"2025-02-12 07:54:07";0.00;0.00;;;0
1373;5;432;2;;"2025-02-12 08:02:18";0.00;0.00;;;0
1374;1;;2;;"2025-02-12 08:15:04";0.00;0.00;;;0
1375;5;433;2;;"2025-02-12 09:01:53";0.00;0.00;;;0
1376;6;9;2;44;"2025-02-12 09:30:56";0.00;0.00;;;0
1377;5;9;2;;"2025-02-12 09:33:13";0.00;0.00;;;0
1378;5;434;2;;"2025-02-12 09:47:04";0.00;0.00;;;0
1379;5;435;2;;"2025-02-12 10:32:15";0.00;0.00;;;0
1380;5;19;2;;"2025-02-12 11:11:57";0.00;0.00;;;0
1381;1;;2;;"2025-02-12 11:29:36";0.00;0.00;;;0
1382;5;184;2;;"2025-02-12 11:46:29";0.00;0.00;;;0
1383;6;290;2;44;"2025-02-12 11:48:23";0.00;0.00;;;0
1384;5;42;2;44;"2025-02-12 11:50:20";0.00;0.00;;;0
1385;5;71;2;;"2025-02-12 11:51:03";0.00;0.00;;;0
1386;5;116;2;;"2025-02-12 11:51:38";0.00;0.00;;;0
1387;6;116;2;44;"2025-02-12 11:52:40";0.00;0.00;;;0
1388;5;302;2;;"2025-02-12 11:52:58";0.00;0.00;;;0
1389;5;19;2;;"2025-02-12 12:10:12";0.00;0.00;;;0
1390;5;31;2;44;"2025-02-12 12:15:57";0.00;0.00;;;0
1391;5;437;2;;"2025-02-12 12:20:09";0.00;0.00;;;0
1392;5;438;2;;"2025-02-12 12:22:56";0.00;0.00;;;0
1393;1;;2;;"2025-02-12 12:26:27";0.00;0.00;;;0
1394;5;439;2;;"2025-02-12 12:49:07";0.00;0.00;;;0
1395;5;198;2;;"2025-02-12 13:27:27";0.00;0.00;;;0
1396;5;440;2;;"2025-02-12 13:43:45";0.00;0.00;;;0
1397;5;25;2;44;"2025-02-12 14:40:43";0.00;0.00;;;0
1398;5;441;2;;"2025-02-12 14:43:23";0.00;0.00;;;0
1399;5;25;2;44;"2025-02-12 14:53:14";0.00;0.00;;;0
1400;5;24;2;;"2025-02-12 15:41:50";0.00;0.00;;;0
1401;1;;2;;"2025-02-12 18:20:15";0.00;0.00;;;0
1402;5;442;2;;"2025-02-12 18:43:41";0.00;0.00;;;0
1403;5;443;2;;"2025-02-12 19:11:24";0.00;0.00;;;0
1404;5;225;2;;"2025-02-12 19:45:24";0.00;0.00;;;0
1405;5;444;2;;"2025-02-13 08:31:49";0.00;0.00;;;0
1406;1;;2;;"2025-02-13 08:42:41";0.00;0.00;;;0
1407;5;445;2;;"2025-02-13 09:35:30";0.00;0.00;;;0
1408;5;157;2;;"2025-02-13 09:42:28";0.00;0.00;;;0
1409;5;151;2;;"2025-02-13 09:43:34";0.00;0.00;;;0
1410;1;;2;;"2025-02-13 10:22:19";0.00;0.00;;;0
1411;5;316;2;;"2025-02-13 10:39:39";0.00;0.00;;;0
1412;5;121;2;45;"2025-02-13 11:27:47";0.00;0.00;;;0
1413;5;446;2;;"2025-02-13 11:43:56";0.00;0.00;;;0
1414;5;30;2;;"2025-02-13 11:55:26";0.00;0.00;;;0
1415;5;447;2;;"2025-02-13 12:35:55";0.00;0.00;;;0
1416;1;;2;;"2025-02-13 12:39:08";0.00;0.00;;;0
1417;5;448;2;;"2025-02-13 13:14:18";0.00;0.00;;;0
1418;6;77;2;45;"2025-02-13 14:48:10";0.00;0.00;;;0
1419;1;;2;;"2025-02-13 17:08:02";0.00;0.00;;;0
1420;5;121;2;45;"2025-02-13 19:08:35";0.00;0.00;;;0
1421;1;;2;;"2025-02-13 19:20:22";0.00;0.00;;;0
1422;1;;2;;"2025-02-14 08:01:35";0.00;0.00;;;0
1423;1;;2;;"2025-02-14 09:06:32";0.00;0.00;;;0
1424;5;19;2;;"2025-02-14 09:37:52";0.00;0.00;;;0
1425;1;;2;;"2025-02-14 09:42:53";0.00;0.00;;;0
1426;5;60;2;46;"2025-02-14 12:01:00";0.00;0.00;;;0
1427;5;79;2;;"2025-02-14 12:18:32";0.00;0.00;;;0
1428;5;42;2;46;"2025-02-14 12:20:03";0.00;0.00;;;0
1429;5;229;2;;"2025-02-14 12:24:09";0.00;0.00;;;0
1430;5;30;2;;"2025-02-14 12:24:49";0.00;0.00;;;0
1431;5;223;2;;"2025-02-14 12:25:26";0.00;0.00;;;0
1432;5;449;2;;"2025-02-14 12:50:45";0.00;0.00;;;0
1433;5;110;2;;"2025-02-14 13:04:07";0.00;0.00;;;0
1434;1;;2;;"2025-02-14 13:11:59";0.00;0.00;;;0
1435;5;24;2;46;"2025-02-14 13:47:38";0.00;0.00;;;0
1436;5;25;2;;"2025-02-14 13:48:38";0.00;0.00;;;0
1437;5;451;2;;"2025-02-14 16:14:45";0.00;0.00;;;0
1438;5;121;2;46;"2025-02-14 17:19:02";0.00;0.00;;;0
1439;5;76;2;;"2025-02-14 17:21:09";0.00;0.00;;;0
1440;5;56;2;46;"2025-02-14 17:42:23";0.00;0.00;;;0
1441;5;452;2;;"2025-02-14 19:02:41";0.00;0.00;;;0
1442;5;453;2;;"2025-02-14 19:03:10";0.00;0.00;;;0
1443;5;454;2;;"2025-02-14 19:03:37";0.00;0.00;;;0
1444;1;;2;;"2025-02-14 19:56:11";0.00;0.00;;;0
1445;5;31;2;;"2025-02-14 20:06:33";0.00;0.00;;;0
1446;5;290;2;;"2025-02-15 08:27:19";0.00;0.00;;;0
1447;5;457;2;;"2025-02-15 08:28:26";0.00;0.00;;;0
1448;5;21;2;;"2025-02-15 09:00:20";0.00;0.00;;;0
1449;5;458;2;;"2025-02-15 09:13:41";0.00;0.00;;;0
1450;5;459;2;;"2025-02-15 09:20:22";0.00;0.00;;;0
1451;5;309;2;;"2025-02-15 09:47:26";0.00;0.00;;;0
1452;5;42;2;47;"2025-02-15 09:59:27";0.00;0.00;"1 olga - 1 jd rosa";;0
1453;5;30;2;;"2025-02-15 10:00:17";0.00;0.00;;;0
1454;5;31;2;47;"2025-02-15 10:01:45";0.00;0.00;;;0
1455;6;56;2;47;"2025-02-15 10:10:59";0.00;0.00;;;0
1456;5;198;2;;"2025-02-15 10:16:42";0.00;0.00;;;0
1457;5;150;2;;"2025-02-15 10:22:40";0.00;0.00;;;0
1458;5;460;2;;"2025-02-15 10:33:20";0.00;0.00;;;0
1459;5;461;2;;"2025-02-15 10:40:38";0.00;0.00;;;0
1460;1;;2;;"2025-02-15 11:01:16";0.00;0.00;;;0
1461;1;;2;;"2025-02-15 11:11:40";0.00;0.00;;;0
1462;1;;2;;"2025-02-15 11:39:22";0.00;0.00;;;0
1463;5;462;2;;"2025-02-15 12:35:55";0.00;0.00;;;0
1464;5;25;2;47;"2025-02-15 12:38:05";0.00;0.00;;;0
1465;5;31;2;47;"2025-02-15 12:41:06";0.00;0.00;;;0
1466;1;;2;;"2025-02-15 12:43:06";0.00;0.00;;;0
1467;5;121;2;47;"2025-02-15 12:58:00";0.00;0.00;;;0
1468;5;463;2;;"2025-02-15 13:35:05";0.00;0.00;;;0
1469;5;464;2;;"2025-02-15 13:39:43";0.00;0.00;;;0
1470;5;138;2;;"2025-02-15 13:51:45";0.00;0.00;;;0
1471;1;;2;;"2025-02-15 16:10:38";0.00;0.00;;;0
1472;5;33;2;47;"2025-02-15 16:10:50";0.00;0.00;;;0
1473;5;56;2;;"2025-02-15 16:27:49";0.00;0.00;;;0
1474;5;137;2;47;"2025-02-15 16:41:35";0.00;0.00;;;0
1475;5;75;2;;"2025-02-15 16:42:10";0.00;0.00;;;0
1476;5;76;2;;"2025-02-15 16:42:48";0.00;0.00;;;0
1477;5;466;2;;"2025-02-15 17:00:09";0.00;0.00;;;0
1478;5;467;2;;"2025-02-15 17:41:52";0.00;0.00;;;0
1479;1;;2;;"2025-02-15 18:30:16";0.00;0.00;;;0
1480;1;;2;;"2025-02-15 18:47:55";0.00;0.00;;;0
1481;5;121;2;47;"2025-02-15 19:02:35";0.00;0.00;;;0
1482;6;31;2;47;"2025-02-15 19:53:31";0.00;0.00;;;0
1483;5;24;2;;"2025-02-15 20:15:19";0.00;0.00;;;0
1484;5;304;170;;"2025-02-16 08:19:01";0.00;0.00;;;0
1485;5;468;170;;"2025-02-16 09:07:32";0.00;0.00;;;0
1486;5;469;170;;"2025-02-16 09:42:06";0.00;0.00;;;0
1487;5;470;170;;"2025-02-16 10:10:11";0.00;0.00;;;0
1488;5;110;170;;"2025-02-16 10:42:48";0.00;0.00;;;0
1489;5;471;170;;"2025-02-16 11:07:46";0.00;0.00;;;0
1490;5;472;170;;"2025-02-16 11:14:14";0.00;0.00;;;0
1491;5;473;170;;"2025-02-16 11:35:40";0.00;0.00;;;0
1492;5;132;170;;"2025-02-16 11:41:49";0.00;0.00;;;0
1493;5;474;170;;"2025-02-16 12:29:01";0.00;0.00;;;0
1494;5;475;170;;"2025-02-16 12:51:46";0.00;0.00;;;0
1495;1;;170;;"2025-02-16 13:14:03";0.00;0.00;;;0
1496;5;121;170;48;"2025-02-16 13:40:25";0.00;0.00;;;0
1497;5;121;170;48;"2025-02-16 13:58:06";0.00;0.00;;;0
1498;5;157;1;;"2025-02-16 15:21:38";0.00;0.00;;;0
1499;5;476;170;;"2025-02-17 08:41:55";0.00;0.00;;;0
1500;5;31;170;49;"2025-02-17 09:04:28";0.00;0.00;;;0
1501;5;477;170;;"2025-02-17 09:10:37";0.00;0.00;;;0
1502;5;109;170;;"2025-02-17 09:37:06";0.00;0.00;;;0
1503;1;;2;;"2025-02-17 10:29:04";0.00;0.00;;;0
1504;5;110;2;;"2025-02-17 10:55:13";0.00;0.00;;;0
1505;5;39;2;;"2025-02-17 11:05:28";0.00;0.00;;;0
1506;5;30;2;;"2025-02-17 11:06:34";0.00;0.00;;;0
1507;5;25;2;;"2025-02-17 11:07:56";0.00;0.00;;;0
1508;5;24;2;;"2025-02-17 11:15:22";0.00;0.00;;;0
1509;5;42;2;49;"2025-02-17 11:15:57";0.00;0.00;;;0
1510;5;478;2;;"2025-02-17 12:28:32";0.00;0.00;;;0
1511;5;479;2;;"2025-02-17 13:04:08";0.00;0.00;;;0
1512;6;480;1;49;"2025-02-17 14:01:01";0.00;0.00;;;0
1513;5;480;1;;"2025-02-17 14:01:09";0.00;0.00;;;0
1514;5;481;2;;"2025-02-17 17:32:10";0.00;0.00;;;0
1515;5;482;2;;"2025-02-17 17:34:13";0.00;0.00;;;0
1516;5;483;2;;"2025-02-17 17:54:12";0.00;0.00;;;0
1517;6;225;2;49;"2025-02-17 18:57:00";0.00;0.00;;;0
1518;5;138;2;;"2025-02-17 18:57:34";0.00;0.00;;;0
1519;5;104;2;;"2025-02-17 19:16:15";0.00;0.00;;;0
1520;5;395;2;;"2025-02-17 19:30:31";0.00;0.00;;;0
1521;5;194;2;;"2025-02-17 19:34:59";0.00;0.00;;;0
1522;5;486;2;;"2025-02-17 19:42:55";0.00;0.00;;;0
1523;5;157;2;;"2025-02-17 19:47:12";0.00;0.00;;;0
1524;5;2;2;;"2025-02-17 20:25:56";0.00;0.00;;;0
1525;6;31;1;50;"2025-02-17 20:39:24";0.00;0.00;;;0
1526;5;121;2;50;"2025-02-18 07:54:15";0.00;0.00;;;0
1527;5;487;2;;"2025-02-18 08:14:55";0.00;0.00;;;0
1528;1;;2;;"2025-02-18 08:30:56";0.00;0.00;;;0
1529;5;488;2;;"2025-02-18 09:50:47";0.00;0.00;;;0
1530;5;30;2;;"2025-02-18 10:33:58";0.00;0.00;;;0
1531;5;489;2;;"2025-02-18 10:49:33";0.00;0.00;;;0
1532;5;436;1;;"2025-02-18 11:24:10";0.00;0.00;"Enviar com o pedido do hortifruti";;0
1533;5;490;2;;"2025-02-18 11:30:09";0.00;0.00;;;0
1534;5;491;2;;"2025-02-18 12:12:08";0.00;0.00;;;0
1535;5;179;2;;"2025-02-18 12:56:45";0.00;0.00;;;0
1536;5;60;2;50;"2025-02-18 13:17:55";0.00;0.00;;;0
1537;5;49;1;;"2025-02-18 13:20:24";0.00;0.00;;;0
1538;5;494;2;;"2025-02-18 15:02:56";0.00;0.00;;;0
1539;5;31;2;50;"2025-02-18 15:29:31";0.00;0.00;;;0
1540;5;33;2;50;"2025-02-18 15:30:56";0.00;0.00;;;0
1541;5;302;2;50;"2025-02-18 15:31:29";0.00;0.00;;;0
1542;5;137;2;51;"2025-02-18 16:46:08";0.00;0.00;;;0
1543;5;75;2;;"2025-02-18 17:02:03";0.00;0.00;;;0
1544;5;76;2;;"2025-02-18 17:03:44";0.00;0.00;;;0
1545;5;495;2;;"2025-02-18 17:07:29";0.00;0.00;;;0
1546;1;;170;;"2025-02-18 17:09:08";0.00;0.00;;;0
1547;5;496;2;;"2025-02-18 17:12:21";0.00;0.00;;;0
1548;5;157;170;;"2025-02-18 19:08:00";0.00;0.00;;;0
1549;5;498;170;;"2025-02-18 19:13:08";0.00;0.00;;;0
1550;1;;2;;"2025-02-19 09:14:46";0.00;0.00;;;0
1551;5;438;170;;"2025-02-19 09:15:07";0.00;0.00;;;0
1552;5;499;170;;"2025-02-19 09:16:35";0.00;0.00;;;0
1553;5;19;170;;"2025-02-19 09:17:31";0.00;0.00;;;0
